restaurant_id,items_count,prep_complexity,time_of_day,orders_last_10min,external_load,merchant_reliability,rider_distance_km,actual_kpt,complexity_score,rush_factor,merchant_speed_inverse,kitchen_load_index
188,7,1,15,4,13,0.7633546640070803,0.6149942809222076,12.982722593820423,7,1.0,1.3100070611355101,6.431000706113552
63,2,2,0,8,0,0.787424550453365,2.644171853786216,6.476449997471465,4,1.0,1.2699629436550375,4.526996294365504
117,5,4,15,18,13,0.9381547790369849,2.4895883402167103,31.88257424776716,20,1.0,1.0659221935920842,15.906592219359208
130,6,1,1,14,0,0.8436985241503112,3.905821694757411,15.185590391578883,6,1.0,1.185257495865718,7.518525749586572
88,6,2,23,12,2,0.8438006385562324,1.7582580429144725,17.61465438572662,12,1.0,1.1851140593008191,8.918511405930083
72,4,3,14,11,0,0.718613771741925,1.4788902820746521,16.3717046378887,12,1.5,1.391568098640794,12.20873521479612
139,6,3,6,4,0,0.9335633495698077,1.651725309544818,18.588829799171528,18,1.0,1.0711645872353566,7.107116458723536
64,3,1,0,1,9,0.6663319904157975,1.866829201834316,5.454442977520102,3,1.0,1.5007533997819773,3.2500753399781974
72,5,1,4,3,7,0.6212598368691792,3.196241930152249,7.039660716831646,5,1.0,1.6096324607743369,4.260963246077434
21,2,4,9,17,0,0.676641343007413,2.6218646845343594,17.69162950519336,8,1.0,1.4778878209767394,9.347788782097675
18,7,3,21,9,8,0.7070948875098259,2.0160255433057603,25.757476518832156,21,1.5,1.4142373501266532,17.462135602518998
64,6,1,20,12,1,0.7129244231416827,2.184413712276553,10.985458729410462,6,1.5,1.4026732252953908,10.41040098379431
82,5,3,3,11,8,0.8682054394475069,2.169156470715393,20.742470419854055,15,1.0,1.1518011228268301,10.615180112282683
110,6,3,13,1,13,0.6871298349314574,4.875830126196428,19.78180098711831,18,1.5,1.4553290355959467,12.818299355339391
95,1,4,12,14,6,0.8706633217979938,1.5484864462382864,12.656680073565152,4,1.5,1.148549588530863,12.17228243827963
166,2,2,0,13,8,0.6364528692935199,4.1812770212251635,13.721508116088923,4,1.0,1.5712082516181087,8.157120825161812
32,1,4,15,9,2,0.6588809844391635,3.6869487691468414,7.687328171392423,4,1.0,1.5177247843192734,5.351772478431927
11,2,1,22,7,0,0.803528579396398,0.5250650252159776,5.303765892905762,2,1.0,1.2445108060141299,3.5244510806014135
45,5,4,8,14,0,0.9687583210306571,4.969292981564696,23.955566663913235,20,1.0,1.0322491980622217,11.703224919806223
33,4,4,21,12,10,0.9438270355244456,3.9039771678510813,21.9829756946617,16,1.5,1.0595161638322232,17.558927424574836
102,6,3,15,7,14,0.9875013769771213,3.571023138578561,25.430238603511015,18,1.0,1.0126568157921347,11.101265681579214
169,6,4,18,13,9,0.8601916261112683,2.323961184544868,27.236873045644405,24,1.0,1.1625316611378487,14.316253166113784
136,3,1,14,0,5,0.8703259465664368,2.9984139001143033,4.166862733699534,3,1.5,1.1489948150404412,3.022349222256066
11,7,2,13,12,6,0.8500091995725968,1.6397190305036158,20.80748505827237,14,1.5,1.1764578554006495,15.476468678310095
179,1,4,19,7,8,0.8491275691432789,0.6596753231556387,9.534283762363028,4,1.5,1.1776793456476071,8.57665190184714
88,6,4,9,17,5,0.6588481380270338,4.262097463006878,30.69708275332044,24,1.0,1.517800449424611,15.151780044942461
41,5,2,20,8,4,0.8174955824655714,4.534180221565273,12.69806699808225,10,1.5,1.2232482002948495,10.683487230044229
145,4,1,11,12,13,0.7544271733806903,1.2311178647640795,14.37584230975395,4,1.0,1.3255089891829646,8.732550898918298
76,7,1,0,2,1,0.7770148863109174,4.041752431305799,5.746982030818089,7,1.0,1.2869766302004368,3.228697663020044
121,5,4,20,17,1,0.809440229223695,3.835187029785464,23.988520916439246,20,1.5,1.235421670305495,19.685313250545825
46,1,3,16,9,7,0.6513584687209006,1.302687508712407,12.276350587304519,3,1.0,1.5352529337090544,6.053525293370906
160,3,4,8,4,14,0.7437950935408479,2.398229611586572,13.307325403212277,12,1.0,1.344456300779674,8.134445630077968
80,6,2,22,5,0,0.6253798243506414,2.4024106437534654,11.08008821551862,12,1.0,1.5990282402192022,5.759902824021919
54,5,2,18,7,7,0.9918672521689597,3.919839162373618,9.91474184490632,10,1.0,1.0081994317417537,7.300819943174177
86,7,2,17,6,10,0.6474112115280505,4.26947407599225,16.377478314958307,14,1.0,1.5446133495892862,8.75446133495893
92,2,4,6,17,9,0.7034098954179818,0.9264880462611695,18.539562180766247,8,1.0,1.4216461930860067,11.142164619308602
148,4,4,8,13,10,0.9565171706813589,3.033361557068913,26.36614042486854,16,1.0,1.0454595386799663,12.104545953867996
161,7,1,21,14,6,0.7930840184956567,3.9278682361799837,17.72119416172868,7,1.5,1.2609004552844567,13.539135068292673
168,5,3,20,9,6,0.6542548806082521,4.037857673293213,19.236875082135246,15,1.5,1.528456309061559,14.179268446359236
160,4,4,11,11,4,0.7536922152157396,1.1659708599368401,20.020340907321536,16,1.0,1.3268015508343236,10.132680155083433
97,6,1,6,6,2,0.6463471976765544,2.8647731441785735,10.182282036741354,6,1.0,1.547156085142371,4.754715608514237
2,2,4,13,6,6,0.6800863988338007,4.3590141786321634,13.90253633338086,8,1.5,1.4704014103425405,9.220560211551383
33,3,1,14,10,6,0.620811938779938,1.9333335946337786,9.008781529946264,3,1.5,1.6107937646387218,9.39161906469581
158,7,1,14,12,6,0.77529099781964,2.413026045103087,15.594941686162056,7,1.5,1.2898382708071057,12.34347574062107
161,3,3,5,14,11,0.9226544486901039,4.119613301013496,17.341793924149442,9,1.0,1.0838293809992505,10.608382938099925
77,2,4,20,17,14,0.8343876714799582,0.9019378453269303,21.15229280624468,8,1.5,1.1984836715363907,18.179772550730462
116,4,1,13,6,14,0.8425381221938447,4.3677198045004015,13.3033312185844,4,1.5,1.1868899147211853,9.778033487208178
154,6,2,1,5,10,0.6802336120332961,1.9002052252886406,14.924133341577214,12,1.0,1.4700831924651379,7.747008319246514
150,5,2,7,10,1,0.7375575373009466,0.5065264246600722,12.314904124477748,10,1.0,1.3558264263144104,7.335582642631441
103,2,2,12,7,2,0.9380968415363328,1.553716152753612,3.2063338132441044,4,1.5,1.0659880256736476,6.759898203851048
194,1,3,22,19,2,0.6351424737306058,0.9027528840297792,14.431357027784948,3,1.0,1.5744498933071631,9.057444989330717
166,4,1,5,0,3,0.9431722614674135,0.9157320814830986,1.0485350555903359,4,1.0,1.0602517067711177,1.9060251706771119
103,3,3,4,7,11,0.7934760105059142,3.6177608036416617,13.670784058011964,9,1.0,1.2602775468440535,7.8260277546844055
90,7,4,4,7,8,0.9348589725300469,1.4628935103757916,31.44075440848355,28,1.0,1.0696800580451822,12.906968005804519
174,2,4,0,18,9,0.7272025677577602,4.706340633396421,18.87092197664193,8,1.0,1.3751326581304262,11.537513265813043
122,3,1,8,2,14,0.7355371806332083,2.824000459660868,10.633898746357405,3,1.0,1.3595505792638807,4.635955057926388
143,4,2,5,4,0,0.9006419473292571,2.5704421607971333,9.197172796122183,8,1.0,1.1103191484311574,4.111031914843116
106,3,1,19,2,14,0.9139984693568881,2.4542758319906826,10.60660005450485,3,1.5,1.094093735959563,6.914114060393935
119,2,1,6,14,14,0.6918578711960587,3.616644378522343,15.117968394475717,2,1.0,1.4453835702862445,9.144538357028624
172,4,1,8,13,11,0.9891485299287622,2.5351824313562377,13.667311474652472,4,1.0,1.0109705163005391,8.701097051630056
49,1,3,4,14,6,0.6337960416979316,1.0787016030133634,10.705775127661175,3,1.0,1.577794644032507,7.857779464403251
104,2,4,13,16,6,0.6274011852408523,4.460774812883404,14.222182833955646,8,1.5,1.5938764916679447,15.23908147375019
61,5,1,4,17,10,0.8382016861144411,2.427779070165464,19.068052830602294,5,1.0,1.1930302892083042,10.419303028920831
195,6,1,7,1,3,0.8890963071086486,0.8330205906477611,6.47619538284908,6,1.0,1.1247375475577122,2.912473754755771
123,2,1,6,11,12,0.9843544516899896,2.882146943739925,13.185241133949381,2,1.0,1.0158942221301985,7.50158942221302
134,4,3,12,15,10,0.7619783123195446,3.4130608630506654,16.3997844097017,12,1.5,1.312373310148279,17.596855996522244
9,7,3,12,3,0,0.6101165635958532,1.7401210887099134,17.02533946464738,21,1.5,1.639031063353345,11.495854659503003
6,6,3,7,1,2,0.8411585357785628,4.10153183453229,15.576755880823267,18,1.0,1.1888365361167215,6.318883653611672
73,2,1,10,13,4,0.7158784082395088,3.513991307168137,12.541349425360641,2,1.0,1.3968852649980104,6.7396885264998
103,1,2,17,10,11,0.7731788484781609,3.4265352616899505,12.151471520100783,2,1.0,1.2933618165684286,6.929336181656843
160,7,2,18,12,1,0.7953877928999741,2.393712287905074,17.697009446403943,14,1.0,1.2572483622787476,9.325724836227874
41,1,2,5,6,6,0.6258050442952136,4.828618856350795,5.590704822678477,2,1.0,1.5979417377918512,4.3597941737791865
114,5,4,21,9,13,0.7943927138256411,1.7338512557716144,27.068325755986645,20,1.5,1.2588232276001048,18.488823484140013
8,7,1,1,0,9,0.7705278667217259,3.099674754569537,8.08527808878825,7,1.0,1.2978115953866562,4.029781159538666
72,3,2,12,3,9,0.8850177061146373,1.890748208626779,7.871233886498834,6,1.5,1.1299208966000833,7.3694881344900125
178,7,2,22,17,6,0.8582663644849378,3.851621388371993,20.3686166782106,14,1.0,1.1651394501520742,12.316513945015206
92,6,2,10,5,11,0.6740862872602243,0.7150616774155465,14.860395575020732,12,1.0,1.4834896049650093,7.948348960496501
62,7,1,0,1,9,0.6824555672841588,0.7065224054377215,9.984930118172196,7,1.0,1.4652968602476402,4.446529686024764
84,4,2,23,2,4,0.7004024715097493,4.148874362834562,5.42344013120576,8,1.0,1.4277505301265636,4.142775053012656
62,4,2,1,13,14,0.6715801761188709,2.45420672478652,19.26862410591436,8,1.0,1.4890254887794636,10.548902548877948
111,3,1,16,7,11,0.8628852798673868,2.035310245701601,12.989848098981337,3,1.0,1.1589026065593397,6.015890260655934
127,7,4,7,15,9,0.9977720716801082,3.233870879789023,31.036219061534037,28,1.0,1.0022329030678723,16.300223290306786
7,1,3,1,18,14,0.8608433362063745,3.658547047410381,19.376828839745,3,1.0,1.1616515548658028,11.016165155486581
84,1,2,5,17,5,0.8426726184765165,1.4054060607998298,13.709013724954236,2,1.0,1.1867004790162976,8.51867004790163
132,2,3,21,5,0,0.763971173340429,1.334440586321292,5.6894740800468995,6,1.5,1.3089499118501366,5.89634248677752
134,5,4,4,13,3,0.7250321035439042,4.811678364919467,25.09420616597531,20,1.0,1.379249270635152,11.937924927063515
58,6,4,15,2,3,0.9644295027625917,3.153489378730562,19.595065964795616,24,1.0,1.036882423376221,8.703688242337622
22,5,2,7,15,10,0.9876007496568612,2.2555241478242065,21.615352120764285,10,1.0,1.012554921963604,11.10125549219636
154,7,1,18,0,7,0.7987104702350911,4.106487626012779,5.366412180315045,7,1.0,1.2520181433275335,3.6252018143327533
127,5,4,15,11,14,0.716080198202623,2.863215314500627,31.94593898915412,20,1.0,1.3964916255330364,13.339649162553306
3,2,3,12,13,1,0.9080488830679071,1.5874826466856162,14.158403406801963,6,1.5,1.1012622983703582,10.965189344755554
127,5,3,19,18,0,0.6529827163467513,1.4303088753870823,17.034601337638183,15,1.5,1.5314341022603317,17.779715115339048
41,3,3,6,18,6,0.9062352950574726,2.285866697764198,21.532379249820096,9,1.0,1.1034661808626434,11.210346618086266
188,2,3,15,8,5,0.9275793497245355,4.369531371169458,9.090801194592132,6,1.0,1.078074884156241,6.107807488415624
106,3,4,22,6,4,0.649961577850867,0.7765156221991651,16.765096483943353,12,1.0,1.5385524838353584,6.953855248383536
14,7,2,15,13,11,0.9907445875186255,1.4833670033964341,24.53624983049703,14,1.0,1.0093418753914722,11.700934187539149
12,2,2,11,4,12,0.9942049161553914,4.5191831848366615,7.4372556362565785,4,1.0,1.0058288625920482,5.300582886259205
87,7,3,13,17,12,0.9746877917309404,1.0478055603616272,32.200795037417386,21,1.5,1.0259695550552734,23.403895433258292
12,7,2,23,8,12,0.7984139237625058,3.3333157321887574,19.00148618140246,14,1.0,1.2524831672367698,9.925248316723678
141,5,3,17,6,7,0.6984296569107313,1.460801156544613,18.779217414028373,15,1.0,1.4317834159894693,8.443178341598948
25,3,3,17,8,10,0.8328037123527652,3.2264008138034974,15.4264641955198,9,1.0,1.2007631392214695,8.020076313922146
45,7,1,15,3,14,0.7679735353885743,2.2239687507990444,11.40507270770004,7,1.0,1.3021282035376733,6.230212820353768
122,3,4,19,16,12,0.6823794578868788,0.9575460339394635,21.161278523274568,12,1.5,1.4654602925719586,18.819819043885794
147,3,4,15,11,1,0.7694705638471391,3.121137803993479,15.621204238596631,12,1.0,1.2995948733896692,8.329959487338966
55,2,3,12,5,1,0.8655559342710362,3.573692361880637,7.497032944315712,6,1.5,1.1553268372450032,6.173299025586751
100,4,4,8,17,8,0.6283653243143964,3.5612267853461126,25.42757623894857,16,1.0,1.591430910181256,13.359143091018126
173,5,2,8,7,0,0.7333672005784067,3.3666548408271932,9.185015660940143,10,1.0,1.3635733902624771,5.936357339026248
136,7,3,12,14,5,0.6071179560051301,2.751011514209956,25.519335906824047,21,1.5,1.6471263781754302,19.597068956726314
119,3,1,3,2,12,0.8997982021846702,2.8376267758669655,5.607945397123666,3,1.0,1.1113603000895582,4.211136030008956
53,6,2,8,1,12,0.8562765070466802,3.360380494135818,15.959652732501974,12,1.0,1.1678470584800065,6.516784705848001
183,4,1,14,8,2,0.6250688538807864,3.6061671278598846,3.431200122326726,4,1.5,1.5998237534815978,7.4399735630222406
32,7,1,13,7,14,0.9858950238407871,3.446945324741233,16.73165964232255,7,1.5,1.0143067728491657,11.702146015927376
51,6,4,18,3,12,0.6090486228508403,3.141255042110533,25.630027479956755,24,1.0,1.641905034312681,10.964190503431267
44,5,4,11,1,4,0.8359842585904355,1.2012754316185328,17.971314306279677,20,1.0,1.1961947724782687,7.319619477247827
82,5,3,20,13,7,0.9105469847196224,1.447774423217878,22.718418278693477,15,1.5,1.0982409659046009,16.81473614488569
198,3,4,5,1,6,0.9151585252178892,1.6710080946590677,11.604266685492725,12,1.0,1.0927068616466322,5.309270686164663
146,3,1,2,1,12,0.6137140542372815,4.63847745689376,6.99251351820974,3,1.0,1.62942333338413,3.862942333338413
150,7,1,21,6,11,0.9625660530561757,3.917277913086349,14.987133884820897,7,1.5,1.0388897435401658,10.205833461531025
37,2,2,19,11,3,0.9673806687708488,2.987900687915952,5.934600124760246,4,1.5,1.0337192299600086,9.455057884494003
96,4,1,15,5,7,0.824556149261749,1.6342561784482106,10.654473234767341,4,1.0,1.212773685449234,4.721277368544924
56,7,3,19,17,10,0.7928332795548585,0.9990118545987703,28.167682666057047,21,1.5,1.2612992236671203,22.83919488355007
105,4,3,23,3,10,0.6179469852250399,4.5444165169098865,14.512890257202052,12,1.0,1.6182617990050174,6.961826179900502
59,3,4,22,18,9,0.8247816570039475,4.516997071203127,26.11306191179484,12,1.0,1.21244209483579,12.721244209483581
131,5,4,16,12,10,0.7637516327080923,0.998130180630612,31.131426020408483,20,1.0,1.3093261698887946,12.93093261698888
156,3,4,15,19,13,0.9091225629634625,4.087474997434232,26.04569705783079,12,1.0,1.0999617001477828,13.909996170014777
35,5,3,5,1,1,0.7615534267544352,2.509902811894607,8.867682278174623,15,1.0,1.313105508909295,5.23131055089093
189,7,1,7,7,6,0.8734323333298839,1.9578511977374307,12.760984177397596,7,1.0,1.1449083825275714,6.2144908382527575
93,5,4,18,18,4,0.6405632584950123,3.8259704129391823,27.44081493051096,20,1.0,1.561126066377075,14.156112606637707
182,3,2,1,8,10,0.6531809083063868,3.2644829347732873,11.169564850836256,6,1.0,1.530969425595843,7.153096942559585
191,1,4,13,3,5,0.6558840762596633,4.010135484170018,6.626572274861539,4,1.5,1.5246596711155735,5.328698950667336
97,4,3,21,15,2,0.6182101999198973,0.8344798728482169,15.744100596182315,12,1.5,1.6175727934116453,15.242635919011747
135,6,4,11,18,10,0.8165315437079215,1.933641589808554,33.757031073688594,24,1.0,1.2246924294668846,16.522469242946688
76,5,1,16,9,9,0.9175870904174543,1.936925826875311,10.224338797516797,5,1.0,1.089814809344203,7.00898148093442
49,5,4,14,5,6,0.8441644814774665,1.9838889152949448,16.375696159530285,20,1.5,1.184603263868421,13.977690489580262
94,1,3,17,15,6,0.8299819542211425,2.7611594268971245,9.416588196290068,3,1.0,1.204845472740914,8.220484547274094
159,7,3,15,9,1,0.8722495713610945,1.7735621138642632,19.740305828669104,21,1.0,1.146460867202902,10.21464608672029
186,7,2,12,12,0,0.7358581292288059,2.4997262453938385,17.932019615214173,14,1.5,1.3589576037544358,13.703843640563166
189,7,3,20,8,9,0.7447816286592915,2.154999169019371,27.118575413928525,21,1.5,1.3426754387056195,17.151401315805845
24,6,2,16,6,1,0.725708039288369,3.8088322160923007,15.103716639733126,12,1.0,1.3779646164325288,6.337796461643253
148,2,1,7,3,11,0.8848435731414301,3.2157535805377253,4.106318227500438,2,1.0,1.1301432596156333,4.113014325961563
37,1,3,0,18,7,0.6646561342683097,3.4413324454279195,14.921624455927265,3,1.0,1.5045373817257481,9.650453738172574
4,6,4,2,3,10,0.6052101121251697,1.4476275233719,23.569109161526402,24,1.0,1.6523187236388734,10.565231872363887
108,1,1,15,18,9,0.838478578688997,1.964759743971002,14.21040099499637,1,1.0,1.1926363122639934,9.4192636312264
126,5,4,1,18,2,0.9769525458936822,0.5952445142543343,28.6670185609286,20,1.0,1.0235911705263379,13.702359117052634
20,4,4,14,11,10,0.8437631667985219,0.9876861828192645,23.034777646777574,16,1.5,1.1851666905469282,16.97777500358204
188,1,4,0,12,3,0.9131686611763581,1.692744043949993,11.809196598713049,4,1.0,1.0950879530970592,6.7095087953097075
152,2,1,8,3,7,0.869116283786412,0.7945867458590947,9.58470733837746,2,1.0,1.1505940213700483,3.3150594021370052
50,3,1,15,9,2,0.7989746614092065,3.211845801596161,4.07233429523845,3,1.0,1.2516041475410888,5.025160414754109
177,6,3,3,6,5,0.8873569607135383,4.991585521657214,17.775403566147272,18,1.0,1.126942193811027,8.912694219381104
179,1,4,11,4,1,0.9296416495420887,0.9536684632942483,5.383169014472311,4,1.0,1.0756833028001354,3.1075683302800137
96,1,2,0,16,2,0.6898926576686792,4.195535957011693,11.35331757264496,2,1.0,1.4495008591325662,7.544950085913257
105,2,3,0,17,0,0.7344521921932582,1.0346731126931623,15.628413672040185,6,1.0,1.3615590104152995,8.736155901041531
164,4,1,6,10,8,0.6894902930013136,3.5146130845839623,11.053412974274432,4,1.0,1.4503467418621,6.945034674186211
117,1,2,17,14,3,0.7808691822361764,3.3942092137655773,10.350250242860902,2,1.0,1.280624236106102,6.928062423610611
98,1,1,22,6,5,0.954025820366667,4.562226206650397,3.4795049844445964,1,1.0,1.0481896597050837,3.8048189659705085
66,4,2,22,17,14,0.738082840334133,1.0127552615623057,24.251561247487505,8,1.0,1.3548614672403116,12.135486146724032
79,2,3,14,5,6,0.7497867556522213,1.91950009736854,9.384611956945124,6,1.5,1.3337125422149185,7.700056881332238
162,6,2,12,17,1,0.9441468938687727,0.9085089215960858,21.219246732894312,12,1.5,1.0591572206548936,16.058873583098233
164,6,3,15,15,7,0.8061497322978701,2.3332249661199524,28.109842660095307,18,1.0,1.2404643454381286,12.924046434543811
6,1,1,6,1,11,0.8141795998589738,4.602169281008502,2.7084043160707,1,1.0,1.2282302334438404,3.0228230233443845
39,4,2,15,18,8,0.9443204813328852,4.016854179778353,22.44127430739158,8,1.0,1.0589625236005944,11.305896252360059
170,1,4,12,0,13,0.7962106948101892,3.753050452003936,9.969751651033308,4,1.5,1.2559489674255035,5.888392345113825
115,7,4,13,10,9,0.8726230138517581,2.898623771882159,30.841639958797387,28,1.5,1.1459702347133842,21.47189553520701
186,3,1,16,19,10,0.6342578663496242,4.475685840509853,19.213939280764635,3,1.0,1.5766457982702677,10.657664579827026
125,6,2,11,4,1,0.6714526852507541,2.5224880920859776,10.14132048077797,12,1.0,1.4893082148097299,5.5489308214809725
12,7,4,23,15,4,0.7617504802864983,1.173585501952872,34.59859023474686,28,1.0,1.3127658280227075,15.331276582802271
131,5,3,23,0,1,0.79793562712795,4.2691335040435066,11.102498133463218,15,1.0,1.253233927653225,4.8253233927653225
18,3,2,19,18,10,0.9862934804944918,1.7583724762327708,20.403321529423042,6,1.5,1.0138969989932776,16.65208454984899
40,1,2,12,13,4,0.988260653219116,0.7413509346100162,8.161770116561701,2,1.5,1.0118787960874944,10.051781819413124
21,2,4,23,2,6,0.9404788349915046,1.0671711380095612,9.282458338015987,8,1.0,1.0632881493915096,4.506328814939152
143,6,3,19,1,5,0.7262395341142298,3.240765122873667,17.819409578972245,18,1.5,1.3769561598153242,10.406543423972298
99,5,3,14,4,3,0.9856113163329758,3.231868837645276,14.544278479746515,15,1.5,1.0145987403234757,10.20218981104852
26,3,3,23,16,13,0.875736345870485,1.670824269869155,22.67132480104253,9,1.0,1.141896193660886,11.814189619366088
8,6,2,20,17,1,0.7571760511269602,3.7723106657569057,17.266155355628886,12,1.5,1.3206968161653123,16.098104522424798
100,4,1,3,0,6,0.8806699667939065,3.9813806992979046,5.047734863444103,4,1.0,1.135499151447751,2.5135499151447753
87,2,2,21,14,11,0.6066090919146107,4.642261817601282,14.377594678103979,4,1.5,1.6485080974367674,13.747276214615514
42,3,2,1,8,9,0.6584618729096854,3.132218744052066,12.746352619989336,6,1.0,1.5186908174061582,6.9518690817406155
172,4,4,17,4,8,0.9318742846225471,4.007405138664078,16.350385116192776,16,1.0,1.073106122254513,8.10731061222545
14,7,1,1,12,0,0.8582294547492684,3.8889485589723516,10.674288129805152,7,1.0,1.1651895591163903,7.016518955911639
78,1,3,14,18,2,0.7456778805167537,1.660140718102368,9.205390899708009,3,1.5,1.3410616381794798,12.951159245726924
2,4,4,18,9,6,0.8002666560890875,1.896016675719467,19.652398867053176,16,1.0,1.2495834886923962,9.72495834886924
119,3,2,14,19,14,0.9620568598583068,2.6531707808879217,21.060826664667214,6,1.5,1.0394396025067392,18.455915940376013
37,3,1,19,13,13,0.8526312437916346,0.5856753538816182,11.963961459458138,3,1.5,1.1728399671973306,13.2259259950796
69,7,3,9,11,8,0.7592597135737321,1.838289979209756,26.564012463797813,21,1.0,1.3170723826411599,12.431707238264115
166,1,3,23,10,12,0.648130662959014,2.6324729300490706,14.755784520005452,3,1.0,1.5428987658669642,7.454289876586697
41,4,2,19,6,4,0.7174987206502244,0.9863118287651468,11.195550700598217,8,1.5,1.3937307081102004,8.609059606216531
62,4,3,10,16,6,0.9913360931186334,1.0682414949880645,21.788696312908197,12,1.0,1.0087396261888448,11.300873962618883
60,1,3,9,17,14,0.774945225140711,2.5845653108180353,16.9961470130709,3,1.0,1.2904137835269902,10.629041378352701
125,4,1,22,6,9,0.7887357855379443,3.7893426421366905,9.29696340347993,4,1.0,1.2678516917017608,5.526785169170177
111,6,4,4,19,6,0.7994392129588062,4.251870189143074,32.149472576576784,24,1.0,1.2508768444055902,16.125087684440558
14,1,1,8,5,3,0.9536416091792844,2.9584125387713684,3.684697503963998,1,1.0,1.0486119632097557,3.0048611963209755
84,2,4,19,10,4,0.841571313754124,2.63637044396029,8.017513656873096,8,1.5,1.1882534298123226,10.978238014471849
130,3,4,18,11,1,0.8774708145807688,2.2292625580688985,13.103287110001807,12,1.0,1.1396390436960255,8.313963904369603
70,2,4,12,15,7,0.7557654170196416,1.368270465969228,19.393157606520266,8,1.5,1.3231618932015925,14.898474283980239
145,6,3,17,18,11,0.6116350474355897,1.1595290126646411,27.912063105429734,18,1.0,1.634961901206795,14.96349619012068
123,7,1,16,18,14,0.9723891656971377,4.063534032478136,20.9613839962576,7,1.0,1.0283948395116755,12.20283948395117
89,6,3,5,10,14,0.9796510723665626,2.592529844955513,25.33644000885516,18,1.0,1.0207716075727657,12.302077160757277
28,5,2,9,15,0,0.9796612213392204,4.056441104658896,12.359974854713707,10,1.0,1.0207610327098342,9.102076103270983
66,5,1,1,11,1,0.9774748346586866,3.6683736615528337,12.305378706078399,5,1.0,1.0230442406726294,6.202304424067264
163,5,4,23,7,11,0.9260967764278244,1.3725316147252047,23.785186928271017,20,1.0,1.0798007567386618,11.107980075673867
5,1,3,5,2,2,0.8738384200465308,2.7963826889505157,1.1394013387325819,3,1.0,1.1443763252555905,2.2144376325255593
193,4,3,20,1,6,0.9378039673069143,2.498074836902063,12.621305057303713,12,1.5,1.0663209315180162,7.9599481397277
168,6,1,12,5,5,0.8402184956004145,2.4074307774081354,8.026114982812139,6,1.5,1.1901666117042646,7.378524991755639
184,2,1,17,15,13,0.6537478455568094,2.9415697214171623,15.91005621072929,2,1.0,1.5296417522390167,9.352964175223901
164,7,4,6,19,6,0.7564872660165685,4.919368554839471,38.104736084302615,28,1.0,1.3218993166477149,17.33218993166477
45,2,4,1,14,10,0.988517964789175,4.158052689518354,16.74057710532041,8,1.0,1.0116154036849232,10.101161540368492
151,2,2,13,13,4,0.7404551254382625,4.566705942336762,13.804659735095452,4,1.5,1.350520734673985,11.002578110201098
47,2,4,4,1,13,0.9471311654925478,0.633378124292169,10.921343400572386,8,1.0,1.0558199713341268,5.5055819971334135
31,7,3,17,19,3,0.6372845883099478,1.1315136505662768,28.56193795999023,21,1.0,1.569157670440389,14.656915767044039
139,5,2,10,17,14,0.7336735369501879,0.8814364710105358,24.33891183223799,10,1.0,1.3630040469456024,12.736300404694562
10,2,2,9,13,14,0.7403813298909518,1.6845395227937447,15.830009445178778,4,1.0,1.3506553442498157,9.335065534424983
195,7,2,10,17,6,0.620641017243592,2.4885162138499273,21.12524542925247,14,1.0,1.6112373694559015,12.36112373694559
118,7,1,1,1,2,0.647637732074702,3.389239614451503,6.811070232543284,7,1.0,1.544073099009393,3.054407309900939
14,4,4,14,0,12,0.6772660844487084,2.7537406982897092,19.688441896264827,16,1.5,1.476524549157065,11.02147868237356
80,7,2,6,19,9,0.9351262363240451,4.564327617109129,26.483360328189583,14,1.0,1.0693743380904077,13.706937433809042
93,5,1,8,1,6,0.6253607959759225,4.729351815022387,7.545132568096658,5,1.0,1.5990768951856422,3.259907689518564
10,2,1,4,8,1,0.7194803605377549,1.235844280388565,4.545861468405488,2,1.0,1.3898920037964326,4.138989200379643
76,7,2,6,8,11,0.604070001035707,4.338108141191533,21.668581216323783,14,1.0,1.6554372809201783,9.76554372809202
94,1,2,19,15,11,0.8782510981612099,2.6677499180598545,15.059783159285884,2,1.5,1.1386265295809992,13.370793979437149
105,7,3,1,10,7,0.8481212360173519,2.5399826209282295,26.329549632435878,21,1.0,1.179076713956424,11.817907671395643
1,3,2,2,5,11,0.8579929048212567,4.032227068180557,11.781374042799092,6,1.0,1.1655108036217703,6.116551080362177
133,3,3,1,11,5,0.7497531138858475,0.9191322907019446,15.994028932186437,9,1.0,1.333772386508892,8.233377238650888
20,3,2,20,2,11,0.6833071285070276,4.471219073386159,9.166924843079169,6,1.5,1.4634707560931224,7.419520613413968
8,7,2,21,11,14,0.8881280853144133,3.5188850954642663,24.414476800124223,14,1.5,1.1259637168730927,17.268894557530967
171,5,4,22,0,2,0.924447149096278,4.43867723446099,12.63182614319934,20,1.0,1.081727604414791,6.50817276044148
1,2,2,18,8,2,0.6554405992392807,4.975149099684303,7.019791659695772,4,1.0,1.525691269598836,4.952569126959884
57,6,2,3,19,4,0.7947317711749685,2.83102003560764,20.015846990661547,12,1.0,1.2582861743674263,12.125828617436742
64,6,3,23,5,2,0.699486272791545,0.9196798905901804,24.012770261506745,18,1.0,1.429620621444292,7.942962062144429
118,6,3,19,10,5,0.6672427444824535,1.2493573831889893,22.869781532732045,18,1.5,1.4987049439940325,15.824805741599103
28,5,4,6,2,1,0.8937301253979997,1.9562820914943946,13.744920726549886,20,1.0,1.118906000348456,7.111890600034846
