restaurant_id,items_count,prep_complexity,time_of_day,orders_last_10min,external_load,merchant_reliability,rider_distance_km,actual_kpt
129,3,3,7,10,3,0.9218489766161618,1.9022423688461205,15.11516668239389
8,3,3,6,19,14,0.7870281446453188,4.043224906481021,24.468176622736152
157,7,1,7,1,9,0.9368062078874032,0.7255689454436727,5.877233473354224
96,6,4,7,1,4,0.736752528822446,1.3844452799115068,19.842381264933366
102,5,3,22,11,1,0.9830545175993741,1.4478869405965746,15.483330465571036
5,3,1,1,15,8,0.6837873727220942,4.968332601409541,12.47798315546231
86,2,4,15,18,9,0.6153056579957205,3.068487580848366,19.81952321530467
175,7,3,8,1,3,0.9489706171961674,1.125312189725832,17.55048440204298
34,7,2,12,16,10,0.9008810863801633,1.7248961267445446,25.814334748252044
193,1,2,22,13,8,0.6927935348269492,1.2551994235531592,10.96356485178788
55,5,4,11,15,13,0.9938966428546696,1.060720563287516,31.9375583401328
119,1,2,21,4,2,0.8009120517074111,4.087319127835516,-0.00663118303472876
171,7,4,16,9,8,0.9804261760576654,2.730886828971597,28.163354930220407
158,7,1,1,16,0,0.8020115085547997,3.340445615819516,17.69250240634657
114,3,1,12,12,6,0.7887498347085165,1.9906306114639822,8.737274700185628
145,5,3,0,15,3,0.779655414857786,2.9916278873029825,23.443243220207282
26,4,4,18,8,6,0.73395011045318,1.659060646356637,19.080140572329604
136,2,3,10,3,13,0.8134805988706206,1.8861632371770567,11.331320475397881
47,3,3,4,15,9,0.7810218647794271,3.4350707496502983,21.008479400392012
113,7,1,0,10,14,0.6146987506494216,1.176575566636536,18.960934053774274
76,3,3,19,6,5,0.704174093369401,3.277498366253578,14.55915444413532
72,2,2,12,16,3,0.6852491200422234,4.335056673904073,12.435391101125267
89,7,3,7,12,3,0.9469742409284266,1.0419045178134607,23.892033432511365
46,2,4,5,3,7,0.8395479908907366,4.538575762564905,9.5205172488706
196,4,2,16,13,6,0.905473240179891,0.8575055613450274,13.165280326692466
33,3,1,11,9,3,0.9827304150997123,2.0700915213014284,7.675796660621671
1,6,4,0,9,10,0.857615709010564,3.2472919185709754,27.554994346643362
147,3,2,2,9,5,0.9930439965618978,3.017366420533416,6.971142607442872
31,1,4,13,11,5,0.7247056206608519,0.9337598262249506,13.069375845853978
142,5,2,7,1,0,0.6745068729251575,4.0951092550363395,7.5471926930035025
53,5,4,10,8,12,0.7613239551971646,4.879189819153638,23.876894416517747
48,1,4,13,4,1,0.7883197659743232,1.3155273013269655,5.188211050016485
69,7,2,7,7,3,0.958144617141034,4.528089364169583,13.935490574463989
105,5,1,2,13,5,0.8239761756146705,3.0056424895028773,13.05503668446004
90,2,1,6,6,5,0.7168723997672068,4.711701970603973,9.0406657372912
190,5,4,18,6,0,0.8970537131470083,1.292386812875425,18.603393353541698
194,5,4,3,8,7,0.8023327748556284,4.06409626930741,21.721203027970557
192,1,1,15,2,1,0.664852778110068,0.7690170895039901,-0.8916013119373811
198,7,1,12,13,12,0.8307279150365009,4.474384010612269,16.309867206983252
63,4,3,19,16,4,0.9645578147229136,3.5337173998983515,20.894962418149824
73,5,1,18,17,3,0.9370490469903281,2.1661465276509353,13.712761628672999
161,6,4,4,11,4,0.8347239890541325,1.3571007057403257,27.250057773095772
169,5,2,22,13,4,0.7508332695539952,4.174398943552422,15.739029246476996
89,4,1,4,12,14,0.6347915004256844,3.214585946276652,14.263640767884748
176,1,3,19,13,9,0.7878595693326496,2.121871338266006,14.322277663585025
13,4,3,23,8,7,0.9008317750118316,2.497261211611323,14.480541907554658
73,1,3,3,18,9,0.7441094878932042,4.2194419523256945,15.395917399124523
77,2,2,1,1,6,0.6941787302206658,2.0251723701059046,2.9638121298812434
159,1,1,12,10,11,0.9725518877083814,0.9033470514946791,8.484495492735599
68,2,1,15,16,13,0.9286222801831969,4.600769774915627,17.63420090398085
98,2,1,21,1,8,0.8553102477680579,2.2430468284611558,6.585107109156697
125,1,2,1,18,11,0.6547133375682077,2.0677438000184605,18.77352482248714
102,6,2,18,6,10,0.6579635361624692,1.4197982849417272,19.073924571606305
132,3,4,16,17,12,0.6412878365823116,4.538401570527555,23.809360790362067
102,1,3,4,12,14,0.8465186667570973,1.4787740015952524,16.23774860659746
19,5,3,17,4,0,0.6462251185893344,3.3650279060062265,15.21332477497868
198,6,1,22,17,5,0.9370508795450532,4.463442552236463,13.880720211062828
82,6,2,20,15,5,0.9971860007277289,0.6571112657144783,19.49317259110925
141,5,2,17,14,1,0.7465392738834661,4.2295626738508805,15.151742441433647
23,3,1,7,7,10,0.781467938786839,2.3476973976039854,6.294364063915794
83,6,1,14,14,7,0.8846668707942715,3.4608855886934533,15.581960905991355
109,2,4,12,0,5,0.9748612025303063,2.1758205345149926,5.52113467725457
75,3,3,12,16,10,0.957637509422554,3.6298231535637226,21.987173741652818
129,7,3,15,14,12,0.6230367314999394,1.6443271155096462,28.429221793656094
88,5,3,21,13,9,0.667628721022706,0.5986874409592833,23.62296545730105
54,3,4,19,13,8,0.9018388794231169,4.765043816545791,19.820681800704875
199,1,1,12,9,9,0.8755572432129789,0.5736549381803725,5.502917534276494
89,3,1,19,1,4,0.6532874376160492,4.208446803350782,3.0527418484539837
143,2,3,1,5,6,0.800825832800627,1.2611191699511322,9.912905157879342
65,1,3,2,16,5,0.9123258524341182,2.2649910287091255,14.722363178742507
76,4,4,14,4,10,0.6875122729050774,4.201215694277251,18.8620502342938
199,5,2,22,4,14,0.9485150542938665,1.4266946764055541,17.315148375769276
143,5,2,18,14,4,0.6211887099281471,4.395684224862661,18.232355637876715
149,3,3,12,14,5,0.9128780340272296,2.739915225958556,17.415869361877814
147,6,4,4,19,3,0.8463275599159481,2.1476905822277446,31.6384022041488
60,1,3,21,10,2,0.7260797386617397,3.480969860313513,7.3986949282936125
93,4,2,5,4,12,0.8883730193367645,2.0362537489143087,11.044964497712495
161,1,3,13,0,0,0.9129463180604639,2.0627976154836065,3.7136167293346816
49,5,2,3,10,0,0.9735595885215877,3.8008687592223644,13.589537064664102
35,1,2,21,10,5,0.7471098688617055,1.8942450104259854,8.468826509251608
172,4,2,18,5,13,0.8744066943919819,1.4034769175949129,15.385505957516878
102,6,1,22,7,8,0.8410465107738764,4.134407575984574,12.11268449801517
11,3,1,6,1,7,0.8100824277828353,4.124169651772543,3.1715665508695063
99,2,3,3,14,11,0.9561665896620152,2.739135666680912,16.112019059965395
110,1,2,1,8,1,0.6012669256553601,2.869950272733298,8.35034727912308
74,2,1,6,14,8,0.7128446424414391,3.6323448159543736,12.563713256276602
194,5,3,2,7,7,0.815310895817932,2.7917343129309504,18.819840734986023
174,3,3,14,15,13,0.6713173046546209,2.3766798153615465,23.876601369028545
9,7,3,0,13,13,0.9631466134931033,4.977023869835356,29.157074446973017
3,3,3,1,14,11,0.8590380470452061,1.164381925336515,17.51922993224024
85,1,3,9,19,8,0.7911531978527959,3.167275906579373,16.444314760900863
26,6,4,15,12,3,0.9258807036266619,4.486383617340471,24.931546576165584
72,3,2,14,8,8,0.7803544765860415,3.5924676853150164,9.256138583233389
48,1,3,23,0,1,0.8234612047720038,4.464154845897073,2.8591717578051297
194,1,4,14,5,12,0.6011003982215684,2.0135062415960268,10.485156402558081
198,2,2,13,7,0,0.7462802120780294,1.7239683931710765,-0.06308618864159765
156,3,1,21,19,12,0.6555161889403879,4.330725741059471,18.996010582824454
117,1,3,13,17,8,0.8758754722649165,2.2735155928345723,15.379910104733828
154,2,4,5,17,9,0.7916107835902935,3.693570453757901,23.41834983991148
153,4,1,13,16,7,0.7207030229000924,1.1648686028635142,14.850263122548569
12,7,4,16,15,6,0.7871329357486969,3.9012715641950364,34.960955568706765
133,2,2,17,12,13,0.6838519551805384,2.970421920611912,16.82541828889497
48,2,2,19,3,12,0.9700346529944562,1.708752379597074,7.881086248455574
37,1,1,18,3,7,0.6215890530203652,2.725267837815073,5.553408239318346
44,5,4,16,13,11,0.9461668141184482,3.636246316278666,27.07882874330207
15,5,3,15,4,0,0.8045435154933404,0.5534888398132265,11.415422841796605
43,6,3,7,15,13,0.8475785984555269,3.3686017646635826,27.171707637711474
176,5,1,6,13,8,0.7210422483634815,2.937158502229735,13.053325912622832
87,2,1,19,13,11,0.9866790467177285,1.4912877548602967,12.907265390177786
70,6,1,11,13,9,0.7127403834077959,3.8884148328928854,15.665066083220085
46,1,4,8,13,10,0.8355511988561217,1.865574430849405,13.2293067818533
108,3,3,13,18,8,0.9973666820428515,1.7458741919595415,19.588894955300027
123,7,3,19,2,14,0.9524377585533783,2.620482570496952,19.34319349076155
171,7,3,0,16,11,0.8145319301144425,3.5426735529006415,28.254032692912624
21,2,1,9,13,10,0.9961498091868848,4.679806891443144,11.822812525592232
151,2,3,16,9,8,0.8805479446930458,1.1361075940944678,15.782257323892678
107,6,2,16,12,12,0.6834801664567237,2.2841065433828014,22.69951284467046
80,1,1,16,3,13,0.7622384841743226,0.8014531663068347,5.6209034683513455
47,4,3,3,10,5,0.7337973336046204,3.913478363622841,19.86205975269553
117,2,4,16,14,3,0.7376054833084756,2.5147980035661233,14.821575364144646
124,4,1,17,14,12,0.9041825757439466,3.681181108346833,13.522371511938594
143,4,2,19,1,1,0.8337051709091174,1.9498749078932929,5.674760573238427
25,5,2,22,10,10,0.6152370846358114,4.299427586328456,19.739701646893977
36,1,4,1,1,3,0.9509793934603904,2.906726352080516,1.130602884631366
51,7,4,7,4,6,0.7187184561920659,4.746235198206448,24.290289248863882
15,7,1,12,12,0,0.9988299507652575,0.8546658761481538,14.414977286144612
68,4,1,22,0,13,0.9816762921339143,2.8142457104393346,8.329502127715235
21,7,2,21,6,8,0.976212286672786,3.9490486069896438,15.904257156928171
141,1,4,19,6,2,0.9244510416255894,3.200686916331266,5.738671549592571
19,5,1,21,9,12,0.688245332673417,0.6043736319207924,14.59455565129245
34,1,2,14,5,12,0.8130530976115128,4.875524052547464,8.586986940091405
78,2,4,19,19,3,0.6897210507299898,1.8421866188415428,20.620217938365244
125,4,2,22,11,11,0.7038701822355797,1.6217503986487192,17.29012009808306
196,1,3,8,12,4,0.8443807077745109,2.6854694402296078,11.238655571519532
117,7,4,2,10,11,0.6163334181412253,2.93971148385507,32.83396433193985
52,3,1,2,17,12,0.987783426728283,3.948296619154214,16.549737708561715
27,1,1,1,1,2,0.9674692690311858,2.269731459465451,2.250973336285508
157,4,3,0,15,3,0.752307028863088,2.4798216940799547,20.423228210882417
156,5,4,13,1,4,0.8061689792027652,2.9073196217022392,13.72051952633684
35,7,2,16,18,11,0.7864477677071036,2.274741948837383,25.888547346128455
136,5,1,12,5,0,0.9528799114469879,4.615466355955202,9.193658680313398
144,4,3,18,0,13,0.8754407505264443,4.330633849854134,13.456794973451341
106,7,3,22,10,8,0.7112444989697426,2.5473816278504526,26.285647414207972
164,2,4,14,17,9,0.7787365017861188,0.5008768805179271,22.037048701816715
158,7,4,13,9,12,0.7715863902747055,4.554205229881763,30.040541374504013
146,2,1,1,17,9,0.9837340673135675,1.0595145804775936,13.585977214898518
2,5,3,6,0,12,0.6701243642058559,1.6003058683732079,13.515980418310026
177,5,2,16,18,13,0.6358305349177716,1.185625779644292,24.237257301113267
77,4,3,17,15,3,0.9522475328646761,1.309170064914607,18.965170940007354
132,2,2,5,6,12,0.9586743958023484,4.112948920504256,12.16955783219543
90,5,2,20,14,8,0.9486956351648659,3.107756487496659,21.650159894346373
89,2,1,7,0,3,0.8043907662502225,4.8024282340640685,1.6182372194333858
94,5,3,1,8,13,0.8638977713077842,1.5415408054567241,19.26696213335567
7,7,2,0,1,0,0.8253452190243935,2.685357086590553,8.387433531401872
95,1,4,15,16,11,0.6277791304217604,4.898427660871115,15.519887006428913
108,3,2,6,9,4,0.8383339587602889,4.218995814236464,10.938714330282068
74,7,4,21,5,12,0.6054456589024403,3.77877055604221,34.889057654568575
39,6,4,23,4,8,0.7299949638228345,1.3503884061685638,23.99592606764151
141,1,3,10,7,2,0.9729170303492668,3.9623243040937224,8.402276647953485
159,6,4,14,7,4,0.721618107854323,2.06404305168163,23.728659021995327
71,5,2,12,4,2,0.9759306570576991,2.8874160367104094,7.125021049287932
191,3,4,23,11,11,0.7000535828596977,3.2412254586779308,18.6671257282023
56,3,3,1,6,2,0.725824896184613,3.242136701859143,8.890182312853339
170,5,1,13,12,0,0.8513629985754214,3.769355623610824,9.252778579752443
189,5,2,23,12,1,0.904650789115718,3.4776594168899253,14.701797181409123
42,2,2,5,16,1,0.8005551072019537,0.8076689568976543,10.38180408772988
184,5,3,8,3,8,0.9528462748776622,2.5580616167709826,17.475537205263205
36,4,3,6,17,6,0.6160961686442477,3.4880972302399065,23.66223642313555
84,5,3,17,9,7,0.9688779354537482,1.831968419745779,18.435539594699694
196,4,3,23,2,1,0.6785231199581632,1.9087550924737535,11.77923554008793
118,5,2,8,11,8,0.9536954980338623,1.06055396489577,12.808139337914813
7,2,1,22,0,12,0.7603452717945522,2.383767436886849,1.3628330596074267
54,4,4,3,10,2,0.933102822348415,4.940736954377786,19.5993720995489
129,1,4,8,17,9,0.8686662199214781,1.783937125796168,15.318836079545946
172,4,1,3,12,12,0.6703766529913048,2.891466017087441,19.466560279796212
120,7,1,11,16,1,0.9672190279525794,3.8445676375058797,13.579853309876631
173,2,1,3,7,11,0.6982069561953839,0.560737718979218,7.903024322532
106,6,3,23,19,0,0.6976560474779996,4.5519780181923455,27.778069371128787
47,4,2,19,18,8,0.9256715586549522,2.239475831262223,20.660228204996827
123,7,2,13,16,7,0.6423493022290084,4.41102194019942,26.112851994151676
141,7,2,23,1,12,0.6888143625481842,0.6752644650476511,15.249312390084492
119,7,3,23,2,14,0.801471029368425,1.1554859833865414,24.125962534173468
150,5,2,6,2,11,0.9321908114746498,1.9513825451490163,11.08443941192066
118,7,3,12,5,10,0.658993589894907,2.0545779787847542,19.990253997626986
21,5,2,21,9,3,0.8190672938049386,4.315074003626075,14.74673919099279
137,6,1,7,17,6,0.8844962367211757,0.5504050192470584,15.31732569209324
26,2,4,22,17,11,0.9442380898863805,3.3850029941135578,18.219924777428073
9,3,4,4,13,13,0.9742262240808879,1.0909059628034763,19.175277844798075
15,5,3,11,15,2,0.913855965787573,4.2044704281997225,20.537749665246746
10,7,2,12,6,2,0.8611313592888008,4.003579696810606,14.206018491563455
122,7,4,19,0,3,0.7734480341251063,2.749644623350403,21.38617240391444
121,1,1,13,16,1,0.6448440616753678,1.4570925148056884,8.261923438639734
125,7,1,17,4,13,0.8838948770102084,3.3552292593450033,14.264371711430343
170,2,1,23,0,9,0.9970949217901948,1.2031624294594054,-0.8586871996252858
72,4,3,19,16,3,0.8947042378928399,1.3551070666669405,20.17253342427261
152,4,3,3,9,9,0.6066844374950905,3.3201045600141095,19.217059287699765
49,7,2,20,11,2,0.7985039912167355,4.96052800739881,14.742225593342082
154,1,1,17,19,7,0.8458586529931615,4.509773767636458,10.139645621002728
91,5,2,6,1,10,0.8758696804411372,3.168983109576547,13.025378757276044
37,2,2,14,15,1,0.8878903342402834,2.9234154594534068,8.576583252899844
68,1,1,20,14,10,0.8232433764866096,4.992731960036489,15.70029450701959
50,5,2,5,12,8,0.6893441330936961,2.9632871643525216,22.05744645893049
152,2,4,15,17,2,0.9768802645906187,2.3905243488174976,16.499753451548955
19,7,3,19,19,3,0.8786665870654647,4.592999910989036,27.739839078586158
100,4,2,23,13,12,0.6947360147477638,1.553829331411797,18.372477234807796
60,2,1,7,17,9,0.7289287329081091,0.9388669563356404,11.43026203474658
167,7,3,20,1,13,0.9687710682521479,3.3534051546282364,21.391010571745163
89,6,3,15,1,14,0.9549940746829343,0.9313233519593704,19.172655341224317
146,3,2,21,2,9,0.7620585753432358,2.1791684162883205,7.703534862844428
147,2,4,15,4,14,0.6153228887965804,2.4060982351177422,15.352939044354308
164,3,2,2,15,14,0.6193989475575753,2.963921301721549,19.823820935673766
183,2,4,16,14,2,0.7135673163673556,4.96246795586583,15.94524224982934
69,3,3,8,11,2,0.8516488877355998,1.4944177549993136,12.209572663295646
175,6,2,2,8,7,0.8336778541338248,2.190903703281104,17.437886757494244
49,4,1,19,13,7,0.853531114777577,1.0950805598479612,12.80884187719295
108,5,2,6,15,12,0.8869131887728426,3.234260867149556,22.418973907508363
161,3,4,17,10,12,0.6076129014370953,3.774529320385251,20.229343103102206
119,6,4,11,5,5,0.6420342380689771,2.669345704561455,26.97200706915262
149,3,2,18,9,3,0.7437933807308851,1.6062407073048697,5.329092516160883
150,4,4,15,7,0,0.6619439990086327,3.2939972113178646,16.927346865454343
176,3,3,21,15,3,0.6301280170178216,2.9262097551598227,18.15266534162723
37,6,2,23,2,7,0.8563857583989327,1.2703357553167298,10.053710489804928
143,7,4,16,1,5,0.9261345909964396,2.325568552259586,27.2976615629781
163,6,2,19,15,1,0.901050662973713,2.4583869123583773,17.342589701336877
199,1,2,14,18,2,0.9268159114436717,4.921779891971448,11.296985394648617
160,4,1,0,8,11,0.8663426176231508,4.321786244699847,12.509910773889986
11,7,2,1,15,6,0.8941381287256809,3.8046685472311723,23.18673173334397
138,1,1,7,3,10,0.7087115096833205,4.499496614763263,6.4470103659146565
78,4,4,21,9,10,0.9972032145136658,3.8096798262292175,21.40695305249464
77,7,1,1,18,3,0.6732662617975548,4.5653083480658,18.22914404337388
185,3,1,18,12,3,0.685797549755753,0.7454890169577859,11.666096228822243
153,7,1,8,17,14,0.7155687327263387,2.5522979417011245,22.04201412553344
2,6,3,8,14,14,0.9901329720426315,3.861042508588251,24.72451286215545
64,1,1,12,3,4,0.9953154357415624,3.1248310847450607,0.5722785396730079
35,3,2,5,8,7,0.917957499882599,1.28824773867854,13.433420499252831
7,6,1,14,3,13,0.8516230394238535,2.032214389378404,10.840633512886376
85,4,2,18,15,13,0.8080250300738454,1.9299846876201108,19.086715624400593
146,7,1,20,14,6,0.9882483382747382,1.676061109329512,15.903432706927633
67,6,3,14,1,8,0.878249121143299,2.0441099908128475,17.875419853402544
42,3,4,17,13,14,0.9778920513304121,2.8168397980750446,22.00794523682036
118,1,1,6,2,4,0.7266203197910496,4.346910611524741,4.033862546569129
125,1,1,10,3,0,0.7335099169078263,3.839146980771903,-1.4030490940790181
167,7,3,7,0,3,0.9418898376473742,4.258623668073051,12.951356556121276
169,6,1,5,8,5,0.6599419682341178,4.476216850533889,13.785281565233435
24,3,2,7,16,5,0.9783711445184303,2.372677052439233,12.697645699198691
188,2,1,1,13,8,0.802989741865363,2.0571182781203623,8.842926963177897
46,4,1,18,16,9,0.9705655514334791,0.7593052175787282,14.706538080967885
19,4,4,15,0,12,0.7347171154903253,4.687212298443955,17.271362806800493
68,3,4,6,9,4,0.8863835616557587,0.7962035807216477,14.270482633188776
102,2,1,9,15,4,0.7931500487890759,3.835109819167117,10.556820898959023
42,1,3,11,18,5,0.8507214520981892,2.2014873700951423,11.155807474533248
32,7,4,16,2,10,0.8017489972556608,4.769513485246338,28.42404383947821
167,5,1,6,11,5,0.9868462469485446,2.3882090942035807,8.067059142287604
109,5,4,21,2,2,0.8768421591255668,4.174737581096224,16.491330380450876
36,7,1,7,14,5,0.7005275874505261,1.7719467447365447,15.566778809760628
97,3,4,6,16,7,0.9638707687620338,1.84589922759731,22.070056060406806
164,2,4,3,17,11,0.7176118952620417,3.179837344452954,21.11946781652661
131,2,2,2,6,5,0.7486420397203425,4.990921851683632,5.626112656200872
73,4,1,18,18,11,0.6408494792080853,2.8290758809063834,17.395839421864213
136,1,1,14,6,10,0.9599866079184763,4.713388863769808,6.0720707991426295
97,6,1,3,4,4,0.7144448092911452,4.038124227119275,4.625061526464783
123,2,1,8,7,2,0.7035670471725529,4.081389413797558,6.264013871405751
70,7,4,12,15,0,0.9681050391979815,2.4618199510794385,27.950469338733928
169,6,2,17,15,4,0.9222107449620134,2.2394401257776027,19.05303392400479
196,5,2,20,18,5,0.6564315686077498,1.3636481364086692,19.764919530229513
13,6,3,15,14,13,0.9077298015614723,4.837735701426441,25.21280957219011
49,1,1,0,6,5,0.9652132392215163,4.81727125599719,2.564190755510097
60,7,3,3,4,13,0.6314044872842975,3.8618048043958226,23.767054481576025
130,1,4,17,10,5,0.9300859979618292,1.833136024337013,7.212821217536828
188,6,3,7,9,2,0.8189680207492224,1.6033079315402698,21.139615815544573
5,3,1,19,8,14,0.8676789797515203,4.948746090741333,15.154535793395059
172,2,2,15,0,3,0.7971417355619748,0.7994426679867987,4.671775113953496
27,7,2,20,19,14,0.8791212339621115,4.296039314635891,28.53989843361552
160,3,1,10,0,2,0.6136391446667012,2.0995610021711357,2.2952777968438887
149,6,4,19,7,1,0.9050826892893135,2.384913738772492,19.994100206912876
8,2,1,20,2,7,0.6133374791435834,4.243899419369767,6.72844711033258
50,4,4,20,1,6,0.7821199390989374,0.9077135720241112,17.577439288840697
67,3,2,20,3,10,0.6603859972521179,2.093763553341157,9.600370228161658
44,3,4,18,18,7,0.9294297109405228,4.784109247263078,21.968478698859336
125,6,1,22,10,12,0.7254643636702675,3.645796607470654,13.733385068679937
58,5,1,18,4,5,0.781637417841733,3.8972262416265067,6.67425087580082
3,6,1,17,9,10,0.7715002965193246,3.908773854299644,11.141902202109966
86,3,4,18,7,14,0.9090007862738826,0.7725653742377503,18.40348423966498
70,2,4,10,12,11,0.7924577439183902,1.41443416967194,18.380466504488172
130,5,4,2,4,14,0.9155833340041384,2.710684652365453,24.219152183379336
172,6,2,7,11,13,0.62940331072107,2.156676046139188,21.942570534302963
2,7,3,19,12,6,0.676637587161198,2.349105319097841,20.76414765935186
102,6,3,18,7,0,0.8206136998585443,4.016513203815527,17.054789577248922
35,3,1,9,14,9,0.978835329901078,0.5660565578048087,14.568634347445247
98,3,2,15,12,4,0.6299031386887121,3.4722136684455744,12.722659155343473
30,4,4,4,0,3,0.6172336864627457,0.5004960431082011,15.336354797990019
116,6,1,19,5,9,0.6626202699711422,0.7837633650930966,10.775381268800997
8,3,2,8,10,2,0.8564612515440626,2.3372875392693078,10.881398378205278
150,7,1,7,12,1,0.7595971666680988,4.284268339121697,9.775385958163003
44,1,2,10,19,13,0.9302209517670745,1.1524809450400721,18.812003446177375
186,5,2,15,0,13,0.6287732605925463,2.9957963410787523,14.815997720482022
36,1,3,6,10,8,0.6785656347258804,3.553273520720349,9.615699546323823
197,5,1,14,10,7,0.7200105621859583,1.5328979787747226,9.201059474977946
77,7,4,23,7,9,0.850692034675514,2.8054861487131233,28.49696910849471
31,6,3,20,2,14,0.8740690761206189,4.6013327741218655,18.855541246279042
47,4,3,19,18,1,0.6496813175855095,2.8050283641448974,20.7984240519724
55,3,4,22,11,5,0.9775218835966958,1.2079537780444158,15.76718776342104
106,3,2,16,5,2,0.7364176540760836,3.3251643350939513,8.763981644701804
190,3,4,5,7,2,0.8852675052001132,3.164900810038313,9.901861279525892
158,6,1,14,4,4,0.8096830875790795,0.6212964190915905,5.924068089195443
121,5,4,7,9,6,0.6891032454188426,0.9076748258640497,21.49414037288844
55,7,2,6,15,6,0.9384913292461644,1.2055160981345485,21.874283277275143
144,3,4,1,11,10,0.927295211276772,1.1133008490284146,15.192675516812422
12,1,2,12,16,9,0.7584287415666761,1.667595967524199,13.633760902031987
145,3,2,22,5,0,0.8354430342775422,2.543473954560056,5.4002319252338635
144,6,1,5,8,10,0.7031302783743759,2.1727233405454296,13.916865180363624
140,7,4,4,9,6,0.8759406514985206,4.507924511320686,29.148933855427117
136,4,4,19,19,6,0.7236107250481726,3.2544923423285166,23.843766852868058
3,7,1,0,13,5,0.937631493752894,4.442649574828294,9.507238096841206
144,1,2,17,13,5,0.6869540417109097,2.871676962129195,8.984767006009223
30,3,4,14,16,12,0.6059213691273856,0.9044171181020297,21.45458250219748
23,3,1,22,15,12,0.7074032167871673,2.5847935207989567,13.568291779096526
92,2,2,9,3,1,0.6764209945837947,4.199146460790642,2.67752477193957
115,5,1,2,1,2,0.8033145758899697,1.3734669522519865,5.628662300376842
104,1,4,4,15,2,0.6814813166626306,0.9104642543869239,9.298639141199146
118,2,1,23,0,12,0.9052759482877979,1.9824563225221703,2.0794650738012863
5,7,3,12,2,2,0.6965482552016016,2.2500402378806283,16.44792290208852
104,4,2,7,10,1,0.8827872719650622,1.8781595438265697,10.57761147949433
108,5,3,21,15,8,0.8313883692054896,1.108583535310502,22.646745610124707
65,1,3,20,17,5,0.9944999425887537,1.6287793687477152,11.791847132311672
121,3,2,1,14,1,0.9999603908036927,3.5702708207094966,11.21071805545534
30,7,2,8,8,2,0.9478104333269319,2.2366783233192375,15.535393832641427
149,1,1,16,11,9,0.9039933477195005,3.3464725007835012,8.347975564548845
84,3,2,17,17,5,0.7545825656002295,2.913367009634296,17.99515677438354
198,5,3,12,4,3,0.9013106908525215,2.9707382293595104,13.731263162496653
150,3,3,0,7,6,0.9826702148317963,1.618473010765082,14.393491062843637
32,4,4,11,2,5,0.6093510301581776,2.846943647456817,15.808369806196685
161,7,2,19,1,14,0.8151658800790955,0.606176212384408,14.649152148414439
16,6,3,19,18,5,0.6871993217553738,2.4428468404621677,22.415683367365055
38,3,4,20,7,11,0.8231505263475402,3.076802704354618,19.78367613136864
142,4,4,4,1,2,0.7865788359035565,1.3189802960934918,11.001965120028354
36,6,1,7,18,10,0.8303074326209138,1.6545132781202812,18.745076725493053
151,7,3,14,0,7,0.8203848885674897,1.4878895891702872,17.45377152530427
114,5,1,2,12,8,0.9840428156674248,0.8175107986944088,15.916729197956998
66,5,3,5,19,5,0.8208744435738944,2.065357945130405,24.10890169264412
105,7,1,12,16,1,0.9384928352499469,4.905345949033728,11.062450876742
85,7,1,11,2,0,0.7279281147203386,2.092461829086245,4.8165132045680235
2,1,2,18,8,2,0.7752402755164196,2.5724147982663905,8.098850360553971
193,4,1,17,4,2,0.788165390417924,3.4388926293036883,3.283564980146195
75,4,2,23,5,7,0.7114912173341519,3.418239880260982,8.353628551732706
67,7,4,0,3,4,0.7519161045911821,4.774527410083809,26.15654350119324
180,2,3,6,16,0,0.8394052317867101,4.359038631796063,10.763309416552865
190,2,4,11,15,10,0.832075105321813,4.072778091973185,15.335885540009407
151,6,3,9,15,3,0.8545741378293922,4.782322516002398,21.30037311377662
154,6,4,11,10,6,0.7407271661680565,1.5384442346742722,27.162983894460794
196,2,3,10,1,4,0.7263325980612229,3.2767438757980667,6.721018442944491
55,7,1,3,16,9,0.8446471531016653,4.492385450249703,18.698569911269296
6,7,3,18,14,14,0.6531446993710099,3.3086217122514583,28.736702889428383
163,6,3,5,17,12,0.701212617412856,4.898392135730913,30.891282151972657
150,3,4,8,9,5,0.616851094781198,0.9515872125787055,17.63353731253867
171,7,4,19,5,13,0.629044341038432,2.476987262569401,31.507142617042252
143,2,4,9,15,9,0.6973533117042435,4.898133085588863,16.296001342948188
86,4,2,4,4,3,0.6078117121187676,2.208056128564666,7.782216030837813
60,7,2,12,11,1,0.6981642368349846,3.82800368794687,17.466820958595232
101,7,3,8,5,8,0.8619905292248105,0.6368130548539213,23.16827242429553
12,3,3,1,13,14,0.6244428313875732,3.6267670158364087,18.659838602814222
49,6,1,17,15,1,0.7746946711178564,4.705820296374103,16.185670164041344
42,7,1,20,6,1,0.9652435147678198,2.2221782833550123,7.430371940302234
166,5,3,0,1,12,0.9165139315701604,0.5958492706711827,18.601351019130373
82,1,2,23,5,11,0.7221750009179428,0.6255941197796773,6.1092805066150895
173,2,3,20,8,1,0.9699221916766588,4.514104875699901,8.510946430990229
35,5,1,11,6,0,0.73185859869909,3.751322481933178,3.5437702664493465
158,6,2,9,1,12,0.6290061985350249,0.9800887290196092,15.184219322991268
158,4,2,1,18,11,0.9976223827072455,0.7456562467303846,21.569609796256685
134,1,1,8,7,11,0.9480090108756687,4.121714136269658,9.579798157964412
67,5,3,1,10,2,0.7863731133204369,4.1443728476241155,15.891798345732733
